query_id	doc_id	relevance
thrombosis_q021	f698615e1f3559a8746feac626ca97614b052a74ce872c093febb99a5211c2ed	0
thrombosis_q022	0ee72aa56475f088d05a92e1e534aa0754c33293a688c507de7333ca24062164	0
thrombosis_q022	17947ad83c8c817f4ec92cb4110370ba617268d38b4d846b42f62205dfba0481	2
thrombosis_q022	1ade146caffade0751c48f219f6fab5ecd856e44f7ba229b5be3e8ff935df650	0
thrombosis_q022	1c57d139462323547b2238e536ec47cacabd3239af74c20c1845cc076d32d93d	2
thrombosis_q022	3ddde229308c579a2e6e9f60e359eeccc5584c8065d2f87d08dd19c4958c4f11	0
thrombosis_q022	4ec8ea542b3b5def8d37445905b2c73f6e654a688ca4e4128538199419a0c4fb	0
thrombosis_q022	55009ec881b42298ad1d384ff8cd04f8ab1474ec0643dac96b0ce456f36d44b3	0
thrombosis_q022	5e0d8f3809b67672a05694abf4dc1fe68739bf0b5039806c7189cc81fd88801b	1
thrombosis_q022	64ae0fd5a5a2a52a9d7cd47f4db804aef95b00d1393871baa2bbfd3bf8cb9b42	0
thrombosis_q022	7ecf5c25f29ecb581f1309f2d32f189f61babb5790744a33858d5c8a6cd7d6e4	2
thrombosis_q022	8bd34b114fbe377be7578015cab0bbabb1ab3723931c35dda858715902cecf90	1
thrombosis_q022	91244f77090330dc566eae08da6698bb8fced8a9ac00aa5ae82fc5993ca95524	0
thrombosis_q022	ad8fb93955dfbb1a8a7f5cc353f40c457a558842d4d89f9014bb9ef28219da33	0
thrombosis_q022	b6776797e4cfd3db95a154f85b6643b2ca2154c8b8d9f191b75716aff5313614	2
thrombosis_q022	bd24bd8c3277b9a1d658c9783bf72d31b7850cab2886ead54fa1b927061ea8b6	2
thrombosis_q022	c4d29f9f1dbc56022415bd2d5fb1cda7acd5e5709de90056d04d559077cc8420	0
thrombosis_q022	d81521b0df1768d2e3bf3e3054b17bb6db52f1dfa867c4576f106ddcfacdea75	0
thrombosis_q022	ffa384164b239c60b1c13ed03600e6b41a6673120f711fb4690e5fa34fc10f8e	2
thrombosis_q023	0893259f7b2cb6bd90da5a413797721971329293df3cbd379036b1d5ea7d9e6f	0
thrombosis_q023	4b4d442d46974d74dbbf01fd790e50c39d5c922544081af0c484f30fad97175b	0
thrombosis_q023	711719cb3f529387d9bddbab0cd7257333d3865ea75fa41cdde3f784f9fa1d91	2
thrombosis_q023	78b319338b27637960d1c41bc28b8ee72533605a086bb3f4d22cff5dde406bea	1
thrombosis_q023	87225cc37c110d2b1fbe624744e5a90713e55df65acf245deeb2ddc3a5db2a3b	0
thrombosis_q023	933f187053d219a4d35404febee2e061fcfe2368e80853eaf8ab9a8d42c74df2	2
thrombosis_q023	dd2b6bfea9284e3622c78908c2cda7768959632b6bc733fab08e52f8a36ec62a	0
thrombosis_q023	e5a22f7b503ec5b6b03d5eac6e5fd508d3e58be68b2299766f5cddc92b070c3b	1
thrombosis_q023	ff4c5fb15e52311b1d1ca98e4ca77040cb7ebb23a881d0d5545d223cd3dd1331	2
thrombosis_q024	0f252725e87ee56913514a0cf6d11dd91b45eca67a3dc83d754541fb558d307e	2
thrombosis_q024	0f7db6ea66f51dbf2bef51a4467a961f721e6cb5159efd3dd0c71f395bb70f01	0
thrombosis_q024	1e25c6e0056d15869ecbf317f8b38430d13dfa179c6cc2895b91e3a91713466b	1
thrombosis_q024	2342a017ff6b3417ecbc56da4a242e91c0e9acda8b71244be7a1939a6efc3244	0
thrombosis_q024	28490172d10d25e35b52a06c811f968f831e10a971f0be3a3d006fb68fbf50b0	0
thrombosis_q024	2b047fa4ba251459885d07d887dbb28f617b4dab1339dfd402c5ea41739ac6d5	1
thrombosis_q024	349ad13334b55b6a7c28aeb769cbcc12d098402a517db6a3223699f724bf3d85	2
thrombosis_q024	37d095dd15aea201cb20f26c2a92b3576b5802c9fe9ce439d99e4816b45d0b7a	1
thrombosis_q024	3f4b1520bfdd722856ff51f3ca37d0377c723db0c4735913b8179dfc90f7593c	0
thrombosis_q024	411e0b86e714667d716848da2aec3618f5a1405bb328073b7fbc8f9d845f25cb	1
thrombosis_q024	4db3bb98fa0c6d4cd04438b46731e9e72ade872e124b2dfa0fd2fc683793b34d	2
thrombosis_q024	9149c741fbeb202146396803352d27612b74c5bf475e5c28c272f083da3aa10d	2
thrombosis_q024	98934eab14cfe0e0e72b4c14f24e71fde58c61634bcaa8b1b921b4c5477dfacc	0
thrombosis_q024	e43a4ea68ad60a98cda09d4647cbd7c3884a3df657473b872daf290636a2a9c7	2
thrombosis_q024	edd8acf4bb2020318dad56b817d3cea3b425e2d27839dbe6e4b8b237e850d841	0
thrombosis_q025	081a70dd20648b932e0abceca4fe7c79386e8c835f4869fab93d8d7b3addac2c	2
thrombosis_q025	33089d8dbbc49ea1e06d2c4da3d188c361d3d8561805b4b671fa2ba42f44a1d6	0
thrombosis_q025	372ecd24b9ad9d9870ddeab63c1a87110f68acb90e0f6dabc1a8e2446b24810d	2
thrombosis_q025	402c37e39acce2ab0cdfc8c4c4912ab26e40c4e191211e780ad287ef055ff146	1
thrombosis_q025	64ae0fd5a5a2a52a9d7cd47f4db804aef95b00d1393871baa2bbfd3bf8cb9b42	0
thrombosis_q025	74f12817bc29ff73be44dbaabd1492c241ac94883cdfff0320089ec988a2de1e	2
thrombosis_q025	cd478b77f609dec8882a97e49fa2ee815efbcc170173c7962c833bfc8e43de67	1
thrombosis_q025	d7522612feb7bc6c5a015e29c44c9dd67913a0712348b261d8d869ce1e7b6508	0
thrombosis_q025	e7672867b041b8c6edaa39d83cbd3fb39a590fed9a4b47b66f6597ec6efda7b1	0
thrombosis_q025	f3871ac31cafa22fe26ec4174d1d805c7da4ce5a36810c97c7ee32cab4a47f00	1
